nom;coord_x;coord_y;projection;date;effectif;photo;nom_corrige;fiabilite;source
Phoxinus sp.;433648,92;6252830,22;L93;27/06/2016;154;absence;Phoxinus sp.;1;FD64
Barbatula sp.;433648,92;6252830,22;L93;27/06/2016;91;absence;Barbatula sp.;1;FD64
Barbatula sp.;436047,66;6251335,36;L93;27/06/2016;50;absence;Barbatula sp.;1;FD64
Gobio sp.;436047,66;6251335,36;L93;27/06/2016;9;absence;Gobio sp.;1;FD64
Phoxinus sp.;436047,66;6251335,36;L93;27/06/2016;39;absence;Phoxinus sp.;1;FD64
Cottus aturi;434564,17;6225417,64;L93;21/07/2016;8;absence;Cottus sp.;1;FD64
Cottus aturi;434538,05;6225404,81;L93;21/07/2016;25;absence;Cottus sp.;1;FD64
Cottus aturi;434497,16;6225347,62;L93;21/07/2016;43;absence;Cottus sp.;1;FD64
Gobio sp.;382861,60885551;6249192,18996273;L93;03/10/2016;73;absence;Gobio sp.;1;FD64
Barbatula sp.;382861,60885551;6249192,18996273;L93;03/10/2016;7;absence;Barbatula sp.;1;FD64
Phoxinus sp.;382861,60885551;6249192,18996273;L93;03/10/2016;28;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;328505;6269940;L93;15/11/2016;1;absence;Phoxinus sp.;1;FD64
Gobio sp.;415829;6246855;L93;09/09/2014;399;absence;Gobio sp.;1;FD64
Barbatula sp.;415829;6246855;L93;09/09/2014;395;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;415829;6246855;L93;09/09/2014;205;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;415829;6246855;L93;09/09/2014;2116;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;415829;6246855;L93;09/09/2014;10;absence;Leuciscus sp.;1;FD64
Gobio sp.;371625,87;6263917,77;L93;21/10/2014;173;absence;Gobio sp.;1;FD64
Barbatula sp.;371625,87;6263917,77;L93;21/10/2014;57;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;371625,87;6263917,77;L93;21/10/2014;6;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;371625,87;6263917,77;L93;21/10/2014;169;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;371625,87;6263917,77;L93;21/10/2014;1;absence;Leuciscus sp.;1;FD64
Gobio sp.;442673;6250734;L93;09/09/2014;7;absence;Gobio sp.;1;FD64
Barbatula sp.;442673;6250734;L93;09/09/2014;1;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;442673;6250734;L93;09/09/2014;21;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;442673;6250734;L93;09/09/2014;12;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;442673;6250734;L93;09/09/2014;7;absence;Leuciscus sp.;1;FD64
Cottus aturi;407033;6233905;L93;10/09/2014;8;absence;Cottus sp.;1;FD64
Barbatula sp.;407033;6233905;L93;10/09/2014;24;absence;Barbatula sp.;1;FD64
Phoxinus sp.;407033;6233905;L93;10/09/2014;14;absence;Phoxinus sp.;1;FD64
Gobio sp.;403981;6263370;L93;23/10/2014;186;absence;Gobio sp.;1;FD64
Barbatula sp.;403981;6263370;L93;23/10/2014;55;absence;Barbatula sp.;1;FD64
Phoxinus sp.;403981;6263370;L93;23/10/2014;549;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;403981;6263370;L93;23/10/2014;8;absence;Leuciscus sp.;1;FD64
Gobio sp.;403981;6263370;L93;12/09/2016;120;absence;Gobio sp.;1;FD64
Barbatula sp.;403981;6263370;L93;12/09/2016;70;absence;Barbatula sp.;1;FD64
Phoxinus sp.;403981;6263370;L93;12/09/2016;492;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;403981;6263370;L93;12/09/2016;1;absence;Leuciscus sp.;1;FD64
Gobio sp.;390642;6273309;L93;18/09/2014;81;absence;Gobio sp.;1;FD64
Barbatula sp.;390642;6273309;L93;18/09/2014;10;absence;Barbatula sp.;1;FD64
Phoxinus sp.;390642;6273309;L93;18/09/2014;105;absence;Phoxinus sp.;1;FD64
Gobio sp.;447412;6258093;L93;09/10/2014;14;absence;Gobio sp.;1;FD64
Barbatula sp.;447412;6258093;L93;09/10/2014;30;absence;Barbatula sp.;1;FD64
Phoxinus sp.;447412;6258093;L93;09/10/2014;353;absence;Phoxinus sp.;1;FD64
Gobio sp.;385420;6249523;L93;22/10/2014;6;absence;Gobio sp.;1;FD64
Barbatula sp.;385420;6249523;L93;22/10/2014;304;absence;Barbatula sp.;1;FD64
Phoxinus sp.;385420;6249523;L93;22/10/2014;425;absence;Phoxinus sp.;1;FD64
Gobio sp.;385420;6249523;L93;13/09/2016;24;absence;Gobio sp.;1;FD64
Barbatula sp.;385420;6249523;L93;13/09/2016;257;absence;Barbatula sp.;1;FD64
Phoxinus sp.;385420;6249523;L93;13/09/2016;1317;absence;Phoxinus sp.;1;FD64
Gobio sp.;330940;6261062;L93;15/09/2016;375;absence;Gobio sp.;1;FD64
Barbatula sp.;330940;6261062;L93;15/09/2016;78;absence;Barbatula sp.;1;FD64
Phoxinus sp.;330940;6261062;L93;15/09/2016;352;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;330940;6261062;L93;15/09/2016;18;absence;Leuciscus sp.;1;FD64
Gobio sp.;348177;6250416,5;L93;16/09/2016;227;absence;Gobio sp.;1;FD64
Barbatula sp.;348177;6250416,5;L93;16/09/2016;146;absence;Barbatula sp.;1;FD64
Phoxinus sp.;348177;6250416,5;L93;16/09/2016;691;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;348177;6250416,5;L93;16/09/2016;5;absence;Leuciscus sp.;1;FD64
Gobio sp.;447412;6258093;L93;22/09/2016;24;absence;Gobio sp.;1;FD64
Barbatula sp.;447412;6258093;L93;22/09/2016;30;absence;Barbatula sp.;1;FD64
Phoxinus sp.;447412;6258093;L93;22/09/2016;652;absence;Phoxinus sp.;1;FD64
Cottus aturi;407033;6233905;L93;08/09/2016;8;absence;Cottus sp.;1;FD64
Barbatula sp.;407033;6233905;L93;08/09/2016;33;absence;Barbatula sp.;1;FD64
Phoxinus sp.;407033;6233905;L93;08/09/2016;55;absence;Phoxinus sp.;1;FD64
Gobio sp.;442673;6250734;L93;22/09/2016;8;absence;Gobio sp.;1;FD64
Parachondrostoma toxostoma;442673;6250734;L93;22/09/2016;2;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;442673;6250734;L93;22/09/2016;72;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;442673;6250734;L93;22/09/2016;10;absence;Leuciscus sp.;1;FD64
Gobio sp.;371625,87;6263917,77;L93;14/09/2016;239;absence;Gobio sp.;1;FD64
Barbatula sp.;371625,87;6263917,77;L93;14/09/2016;34;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;371625,87;6263917,77;L93;14/09/2016;46;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;371625,87;6263917,77;L93;14/09/2016;849;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;371625,87;6263917,77;L93;14/09/2016;2;absence;Leuciscus sp.;1;FD64
Gobio sp.;415829;6246855;L93;09/09/2016;399;absence;Gobio sp.;1;FD64
Barbatula sp.;415829;6246855;L93;09/09/2016;395;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;415829;6246855;L93;09/09/2016;205;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;415829;6246855;L93;09/09/2016;2116;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;415829;6246855;L93;09/09/2016;10;absence;Leuciscus sp.;1;FD64
Gobio sp.;373425,82;6256982,33;L93;15/09/2016;525;absence;Gobio sp.;1;FD64
Barbatula sp.;373425,82;6256982,33;L93;15/09/2016;76;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;373425,82;6256982,33;L93;15/09/2016;20;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;373425,82;6256982,33;L93;15/09/2016;558;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;373425,82;6256982,33;L93;15/09/2016;17;absence;Leuciscus sp.;1;FD64
Gobio sp.;344035;6255373;L93;08/09/2016;29;absence;Gobio sp.;1;FD64
Barbatula sp.;344035;6255373;L93;08/09/2016;101;absence;Barbatula sp.;1;FD64
Phoxinus sp.;344035;6255373;L93;08/09/2016;313;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;344035;6255373;L93;08/09/2016;7;absence;Leuciscus sp.;1;FD64
Cottus aturi;354416,85;6239313,11;L93;07/09/2016;5;absence;Cottus sp.;1;FD64
Gobio sp.;354416,85;6239313,11;L93;07/09/2016;9;absence;Gobio sp.;1;FD64
Barbatula sp.;354416,85;6239313,11;L93;07/09/2016;246;absence;Barbatula sp.;1;FD64
Phoxinus sp.;354416,85;6239313,11;L93;07/09/2016;1109;absence;Phoxinus sp.;1;FD64
Cottus aturi;406011;6219337;L93;10/10/2016;1;absence;Cottus sp.;1;FD64
Phoxinus sp.;406011;6219337;L93;10/10/2016;7;absence;Phoxinus sp.;1;FD64
Gobio sp.;354258,45977979;6241644,17455489;L93;15/09/2016;39;absence;Gobio sp.;1;FD64
Barbatula sp.;354258,45977979;6241644,17455489;L93;15/09/2016;120;absence;Barbatula sp.;1;FD64
Phoxinus sp.;354258,45977979;6241644,17455489;L93;15/09/2016;1295;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;354258,45977979;6241644,17455489;L93;15/09/2016;22;absence;Leuciscus sp.;1;FD64
Gobio sp.;435493,18;6260899,29;L93;06/10/2016;69;absence;Gobio sp.;1;FD64
Barbatula sp.;435493,18;6260899,29;L93;06/10/2016;75;absence;Barbatula sp.;1;FD64
Phoxinus sp.;435493,18;6260899,29;L93;06/10/2016;310;absence;Phoxinus sp.;1;FD64
Cottus aturi;358198,17776562;6231509,92144385;L93;06/09/2016;2;absence;Cottus sp.;1;FD64
Phoxinus sp.;358198,17776562;6231509,92144385;L93;06/09/2016;1;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;409969;6245768;L93;05/10/2016;46;absence;Phoxinus sp.;1;FD64
Barbatula sp.;417097;6237938;L93;04/10/2016;5;absence;Barbatula sp.;1;FD64
Phoxinus sp.;417097;6237938;L93;04/10/2016;20;absence;Phoxinus sp.;1;FD64
Gobio sp.;418481;6239785;L93;04/10/2016;5;absence;Gobio sp.;1;FD64
Barbatula sp.;418481;6239785;L93;04/10/2016;7;absence;Barbatula sp.;1;FD64
Phoxinus sp.;418481;6239785;L93;04/10/2016;227;absence;Phoxinus sp.;1;FD64
Gobio sp.;413940;6247180;L93;05/10/2016;13;absence;Gobio sp.;1;FD64
Barbatula sp.;413940;6247180;L93;05/10/2016;6;absence;Barbatula sp.;1;FD64
Phoxinus sp.;413940;6247180;L93;05/10/2016;262;absence;Phoxinus sp.;1;FD64
Cottus aturi;406011;6219337;L93;03/10/2007;4;absence;Cottus sp.;1;FD64
Gobio sp.;424890,01;6247223,69;L93;03/09/2009;58;absence;Gobio sp.;1;FD64
Barbatula sp.;424890,01;6247223,69;L93;03/09/2009;9;absence;Barbatula sp.;1;FD64
Phoxinus sp.;424890,01;6247223,69;L93;03/09/2009;945;absence;Phoxinus sp.;1;FD64
Cottus aturi;424919,8;6244301,1;L93;03/09/2009;2;absence;Cottus sp.;1;FD64
Gobio sp.;424919,8;6244301,1;L93;03/09/2009;4;absence;Gobio sp.;1;FD64
Barbatula sp.;424919,8;6244301,1;L93;03/09/2009;51;absence;Barbatula sp.;1;FD64
Phoxinus sp.;424919,8;6244301,1;L93;03/09/2009;925;absence;Phoxinus sp.;1;FD64
Gobio sp.;424919,8;6244301,1;L93;02/11/2010;21;absence;Gobio sp.;1;FD64
Barbatula sp.;424919,8;6244301,1;L93;02/11/2010;49;absence;Barbatula sp.;1;FD64
Phoxinus sp.;424919,8;6244301,1;L93;02/11/2010;800;absence;Phoxinus sp.;1;FD64
Gobio sp.;424890,01;6247223,69;L93;02/11/2010;43;absence;Gobio sp.;1;FD64
Barbatula sp.;424890,01;6247223,69;L93;02/11/2010;8;absence;Barbatula sp.;1;FD64
Phoxinus sp.;424890,01;6247223,69;L93;02/11/2010;488;absence;Phoxinus sp.;1;FD64
Gobio sp.;424890,01;6247223,69;L93;29/09/2011;54;absence;Gobio sp.;1;FD64
Barbatula sp.;424890,01;6247223,69;L93;29/09/2011;13;absence;Barbatula sp.;1;FD64
Phoxinus sp.;424890,01;6247223,69;L93;29/09/2011;1053;absence;Phoxinus sp.;1;FD64
Cottus aturi;424919,8;6244301,1;L93;29/09/2011;1;absence;Cottus sp.;1;FD64
Gobio sp.;424919,8;6244301,1;L93;29/09/2011;27;absence;Gobio sp.;1;FD64
Barbatula sp.;424919,8;6244301,1;L93;29/09/2011;38;absence;Barbatula sp.;1;FD64
Phoxinus sp.;424919,8;6244301,1;L93;29/09/2011;201;absence;Phoxinus sp.;1;FD64
Gobio sp.;408817,82;6261213,99;L93;22/08/2003;353;absence;Gobio sp.;1;FD64
Phoxinus sp.;408817,82;6261213,99;L93;22/08/2003;344;absence;Phoxinus sp.;1;FD64
Gobio sp.;403981;6263370;L93;22/08/2003;69;absence;Gobio sp.;1;FD64
Phoxinus sp.;403981;6263370;L93;22/08/2003;551;absence;Phoxinus sp.;1;FD64
Gobio sp.;402900;6264470;L93;22/08/2003;120;absence;Gobio sp.;1;FD64
Barbatula sp.;402900;6264470;L93;22/08/2003;33;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;402900;6264470;L93;22/08/2003;9;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;402900;6264470;L93;22/08/2003;137;absence;Phoxinus sp.;1;FD64
Gobio sp.;395690,27;6266764,89;L93;11/07/2006;263;absence;Gobio sp.;1;FD64
Barbatula sp.;395690,27;6266764,89;L93;11/07/2006;16;absence;Barbatula sp.;1;FD64
Phoxinus sp.;395690,27;6266764,89;L93;11/07/2006;294;absence;Phoxinus sp.;1;FD64
Gobio sp.;399669,85;6262247,35;L93;11/07/2006;220;absence;Gobio sp.;1;FD64
Barbatula sp.;399669,85;6262247,35;L93;11/07/2006;51;absence;Barbatula sp.;1;FD64
Phoxinus sp.;399669,85;6262247,35;L93;11/07/2006;464;absence;Phoxinus sp.;1;FD64
Gobio sp.;401434,96;6257491,13;L93;11/07/2006;59;absence;Gobio sp.;1;FD64
Barbatula sp.;401434,96;6257491,13;L93;11/07/2006;36;absence;Barbatula sp.;1;FD64
Phoxinus sp.;401434,96;6257491,13;L93;11/07/2006;196;absence;Phoxinus sp.;1;FD64
Gobio sp.;350480,52;6247314,97;L93;07/07/2017;présence;absence;Gobio sp.;1;FD64
Barbatula sp.;350480,52;6247314,97;L93;07/07/2017;présence;absence;Barbatula sp.;1;FD64
Phoxinus sp.;350480,52;6247314,97;L93;07/07/2017;présence;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;350480,52;6247314,97;L93;07/07/2017;présence;absence;Leuciscus sp.;1;FD64
Gobio sp.;346442;6252135;L93;07/07/2017;présence;absence;Gobio sp.;1;FD64
Barbatula sp.;346442;6252135;L93;07/07/2017;présence;absence;Barbatula sp.;1;FD64
Phoxinus sp.;346442;6252135;L93;07/07/2017;présence;absence;Phoxinus sp.;1;FD64
Leuciscus sp.;346442;6252135;L93;07/07/2017;présence;absence;Leuciscus sp.;1;FD64
Phoxinus sp.;346866,98;6249733,4;L93;07/07/2017;78;absence;Phoxinus sp.;1;FD64
Gobio sp.;347691,54;6243785,42;L93;04/07/2017;17;absence;Gobio sp.;1;FD64
Barbatula sp.;347691,54;6243785,42;L93;04/07/2017;344;absence;Barbatula sp.;1;FD64
Phoxinus sp.;347691,54;6243785,42;L93;04/07/2017;920;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;344548;6250782;L93;04/07/2017;432;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;368089,39669402;6224607,84142446;L93;06/07/2017;728;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;362249,88209054;6222885,61179837;L93;06/07/2017;89;absence;Phoxinus sp.;1;FD64
Cottus aturi;434538,05;6225404,81;L93;13/09/2017;9;absence;Cottus sp.;1;FD64
Cottus aturi;434497,16;6225347,62;L93;13/09/2017;29;absence;Cottus sp.;1;FD64
Phoxinus sp.;420722,33;6222466,43;L93;20/09/2017;10;absence;Phoxinus sp.;1;FD64
Barbatula sp.;420963,2;6223847;L93;20/09/2017;1;absence;Barbatula sp.;1;FD64
Phoxinus sp.;420963,2;6223847;L93;20/09/2017;43;absence;Phoxinus sp.;1;FD64
Cottus aturi;379585,62;6221223,25;L93;19/09/2017;8;absence;Cottus sp.;1;FD64
Cottus aturi;379585,49;6221051,03;L93;19/09/2017;1;absence;Cottus sp.;1;FD64
Cottus aturi;382605;6223851;L93;13/10/2017;1;absence;Cottus sp.;1;FD64
Phoxinus sp.;382605;6223851;L93;13/10/2017;19;absence;Phoxinus sp.;1;FD64
Cottus aturi;383289,55;6224163,31;L93;13/10/2017;88;absence;Cottus sp.;1;FD64
Cottus aturi;382196;6239693;L93;29/07/2014;8;absence;Cottus sp.;1;FD64
Gobio sp.;382196;6239693;L93;29/07/2014;180;absence;Gobio sp.;1;FD64
Phoxinus sp.;382196;6239693;L93;29/07/2014;présence;absence;Phoxinus sp.;1;FD64
Barbatula sp.;382196;6239693;L93;29/07/2014;50;absence;Barbatula sp.;1;FD64
Gobio sp.;440647;6257154;L93;13/09/2017;113;absence;Gobio sp.;1;FD64
Barbatula sp.;440647;6257154;L93;13/09/2017;94;absence;Barbatula sp.;1;FD64
Phoxinus sp.;440647;6257154;L93;13/09/2017;730;absence;Phoxinus sp.;1;FD64
Gobio sp.;412299,65;6250547,89;L93;06/10/2017;33;absence;Gobio sp.;1;FD64
Barbatula sp.;412299,65;6250547,89;L93;06/10/2017;5;absence;Barbatula sp.;1;FD64
Phoxinus sp.;412299,65;6250547,89;L93;06/10/2017;89;absence;Phoxinus sp.;1;FD64
Gobio sp.;412313,5;6250501,78;L93;06/10/2017;9;absence;Gobio sp.;1;FD64
Barbatula sp.;412313,5;6250501,78;L93;06/10/2017;5;absence;Barbatula sp.;1;FD64
Phoxinus sp.;412313,5;6250501,78;L93;06/10/2017;76;absence;Phoxinus sp.;1;FD64
Barbatula sp.;419190;6207630;L93;30/08/2017;1;absence;Barbatula sp.;1;FD64
Barbatula sp.;421750,47;6204353,94;L93;29/08/2017;4;absence;Barbatula sp.;1;FD64
Phoxinus sp.;421750,47;6204353,94;L93;29/08/2017;4;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;418475,19352695;6208953,46737209;L93;30/08/2017;6;absence;Phoxinus sp.;1;FD64
Barbatula sp.;421344,52;6226491,87;L93;01/09/2017;3;absence;Barbatula sp.;1;FD64
Phoxinus sp.;421344,52;6226491,87;L93;01/09/2017;13;absence;Phoxinus sp.;1;FD64
Barbatula sp.;421117,49;6223664,12;L93;01/09/2017;14;absence;Barbatula sp.;1;FD64
Phoxinus sp.;421117,49;6223664,12;L93;01/09/2017;102;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;420822,5;6216789,02;L93;31/08/2017;1;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;419135,33;6212470,94;L93;31/08/2017;8;absence;Phoxinus sp.;1;FD64
Gobio sp.;330280,77;6270120,25;L93;05/12/2017;65;absence;Gobio sp.;1;FD64
Barbatula sp.;330280,77;6270120,25;L93;05/12/2017;6;absence;Barbatula sp.;1;FD64
Phoxinus sp.;330280,77;6270120,25;L93;05/12/2017;171;absence;Phoxinus sp.;1;FD64
Gobio sp.;315808,22823556;6264087,73459688;L93;26/04/2018;162;absence;Gobio sp.;1;FD64
Phoxinus sp.;315808,22823556;6264087,73459688;L93;26/04/2018;180;absence;Phoxinus sp.;1;FD64
Gobio sp.;314959,2;6263540,34;L93;26/04/2018;2;absence;Gobio sp.;1;FD64
Phoxinus sp.;314959,2;6263540,34;L93;26/04/2018;90;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;314713,55;6262796,64;L93;26/04/2018;5;absence;Phoxinus sp.;1;FD64
Barbatula sp.;437799;6257237;L93;25/05/2018;12;absence;Barbatula sp.;1;FD64
Gobio sp.;437799;6257237;L93;25/05/2018;36;absence;Gobio sp.;1;FD64
Phoxinus sp.;437799;6257237;L93;25/05/2018;118;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;439350;6252590;L93;25/05/2018;55;absence;Phoxinus sp.;1;FD64
Barbatula sp.;439350;6252590;L93;25/05/2018;9;absence;Barbatula sp.;1;FD64
Gobio sp.;439350;6252590;L93;25/05/2018;47;absence;Gobio sp.;1;FD64
Barbatula sp.;437460;6262370;L93;25/05/2018;16;absence;Barbatula sp.;1;FD64
Phoxinus sp.;437460;6262370;L93;25/05/2018;90;absence;Phoxinus sp.;1;FD64
Gobio sp.;437460;6262370;L93;25/05/2018;29;absence;Gobio sp.;1;FD64
Gobio sp.;435220;6258241;L93;28/05/2018;11;absence;Gobio sp.;1;FD64
Phoxinus sp.;435220;6258241;L93;28/05/2018;44;absence;Phoxinus sp.;1;FD64
Barbatula sp.;435220;6258241;L93;28/05/2018;4;absence;Barbatula sp.;1;FD64
Phoxinus sp.;429617,1;6267397,97;L93;28/05/2018;65;absence;Phoxinus sp.;1;FD64
Barbatula sp.;429617,1;6267397,97;L93;28/05/2018;11;absence;Barbatula sp.;1;FD64
Barbatula sp.;435079;6265464;L93;01/06/2018;16;absence;Barbatula sp.;1;FD64
Phoxinus sp.;435079;6265464;L93;01/06/2018;63;absence;Phoxinus sp.;1;FD64
Gobio sp.;435079;6265464;L93;01/06/2018;20;absence;Gobio sp.;1;FD64
Phoxinus sp.;434100;6266260;L93;01/06/2018;9;absence;Phoxinus sp.;1;FD64
Barbatula sp.;434100;6266260;L93;01/06/2018;4;absence;Barbatula sp.;1;FD64
Barbatula sp.;431443;6272746;L93;01/06/2018;1;absence;Barbatula sp.;1;FD64
Parachondrostoma toxostoma;431443;6272746;L93;01/06/2018;8;absence;Parachondrostoma toxostoma;0;FD64
Phoxinus sp.;431443;6272746;L93;01/06/2018;14;absence;Phoxinus sp.;1;FD64
Esox aquitanicus;337654;6268217;L93;05/06/2018;10;absence;Esox aquitanicus;1;FD64
Barbatula sp.;441304,5;6268412,76;L93;11/06/2018;8;absence;Barbatula sp.;1;FD64
Gobio sp.;441304,5;6268412,76;L93;11/06/2018;1;absence;Gobio sp.;1;FD64
Phoxinus sp.;441304,5;6268412,76;L93;11/06/2018;36;absence;Phoxinus sp.;1;FD64
Barbatula sp.;441852,99;6261837,46;L93;11/06/2018;22;absence;Barbatula sp.;1;FD64
Gobio sp.;441852,99;6261837,46;L93;11/06/2018;37;absence;Gobio sp.;1;FD64
Phoxinus sp.;441852,99;6261837,46;L93;11/06/2018;191;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;365959;6244849;L93;19/06/2018;402;absence;Phoxinus sp.;1;FD64
Barbatula sp.;365959;6244849;L93;19/06/2018;234;absence;Barbatula sp.;1;FD64
Gobio sp.;365959;6244849;L93;19/06/2018;46;absence;Gobio sp.;1;FD64
Phoxinus sp.;364434;6244445;L93;19/06/2018;165;absence;Phoxinus sp.;1;FD64
Barbatula sp.;364434;6244445;L93;19/06/2018;30;absence;Barbatula sp.;1;FD64
Barbatula sp.;372200;6239940;L93;19/06/2018;169;absence;Barbatula sp.;1;FD64
Phoxinus sp.;372200;6239940;L93;19/06/2018;460;absence;Phoxinus sp.;1;FD64
Barbatula sp.;412293;6277209;L93;21/06/2018;7;absence;Barbatula sp.;1;FD64
Phoxinus sp.;412293;6277209;L93;21/06/2018;83;absence;Phoxinus sp.;1;FD64
Gobio sp.;412293;6277209;L93;21/06/2018;5;absence;Gobio sp.;1;FD64
Barbatula sp.;412660;6274840;L93;21/06/2018;17;absence;Barbatula sp.;1;FD64
Phoxinus sp.;412660;6274840;L93;21/06/2018;17;absence;Phoxinus sp.;1;FD64
Gobio sp.;412660;6274840;L93;21/06/2018;13;absence;Gobio sp.;1;FD64
Barbatula sp.;412540;6275410;L93;21/06/2018;8;absence;Barbatula sp.;1;FD64
Phoxinus sp.;412540;6275410;L93;21/06/2018;30;absence;Phoxinus sp.;1;FD64
Gobio sp.;412540;6275410;L93;21/06/2018;1;absence;Gobio sp.;1;FD64
Gobio sp.;412560;6272120;L93;29/06/2018;91;absence;Gobio sp.;1;FD64
Phoxinus sp.;412560;6272120;L93;29/06/2018;274;absence;Phoxinus sp.;1;FD64
Barbatula sp.;412560;6272120;L93;29/06/2018;17;absence;Barbatula sp.;1;FD64
Barbatula sp.;411700;6273480;L93;29/06/2018;45;absence;Barbatula sp.;1;FD64
Gobio sp.;411700;6273480;L93;29/06/2018;236;absence;Gobio sp.;1;FD64
Phoxinus sp.;411700;6273480;L93;29/06/2018;113;absence;Phoxinus sp.;1;FD64
Phoxinus sp.;336049;6257040;L93;18/07/2018;48;absence;Phoxinus sp.;1;FD64
Barbatula sp.;336049;6257040;L93;18/07/2018;11;absence;Barbatula sp.;1;FD64
Gobio sp.;332940;6267970;L93;18/07/2018;5;absence;Gobio sp.;1;FD64
Phoxinus sp.;332940;6267970;L93;18/07/2018;51;absence;Phoxinus sp.;1;FD64
Barbatula sp.;332940;6267970;L93;18/07/2018;8;absence;Barbatula sp.;1;FD64
Phoxinus sp.;357150;6238280;L93;04/07/2018;29;absence;Phoxinus sp.;1;FD64
Gobio sp.;357150;6238280;L93;04/07/2018;29;absence;Gobio sp.;1;FD64
Barbatula sp.;357150;6238280;L93;04/07/2018;4;absence;Barbatula sp.;1;FD64
Phoxinus sp.;358040;6236570;L93;04/07/2018;112;absence;Phoxinus sp.;1;FD64
Barbatula sp.;358040;6236570;L93;04/07/2018;30;absence;Barbatula sp.;1;FD64
Gobio sp.;395730;6231950;L93;05/07/2018;11;absence;Gobio sp.;1;FD64
Phoxinus sp.;395730;6231950;L93;05/07/2018;129;absence;Phoxinus sp.;1;FD64
Barbatula sp.;395730;6231950;L93;05/07/2018;4;absence;Barbatula sp.;1;FD64
Phoxinus sp.;394640;6231270;L93;05/07/2018;62;absence;Phoxinus sp.;1;FD64
Barbatula sp.;394640;6231270;L93;05/07/2018;30;absence;Barbatula sp.;1;FD64
Gobio sp.;394640;6231270;L93;05/07/2018;6;absence;Gobio sp.;1;FD64
Phoxinus sp.;393660;6231620;L93;05/07/2018;71;absence;Phoxinus sp.;1;FD64
Cottus aturi;393450;6223986;L93;10/07/2018;16;absence;Cottus sp.;1;FD64
Cottus aturi;394220;6223600;L93;10/07/2018;8;absence;Cottus sp.;1;FD64
Barbatula sp.;405290,41892385;6232530,2792426;L93;24/07/2018;1;absence;Barbatula sp.;1;FD64
Barbatula sp.;354580;6268610;L93;25/07/2018;31;absence;Barbatula sp.;1;FD64
Gobio sp.;354580;6268610;L93;25/07/2018;33;absence;Gobio sp.;1;FD64
Phoxinus sp.;354580;6268610;L93;25/07/2018;52;absence;Phoxinus sp.;1;FD64
Barbatula sp.;371245;6246509;L93;25/07/2018;25;absence;Barbatula sp.;1;FD64
Phoxinus sp.;371245;6246509;L93;25/07/2018;121;absence;Phoxinus sp.;1;FD64
Gobio sp.;371245;6246509;L93;25/07/2018;53;absence;Gobio sp.;1;FD64
Barbatula sp.;410578,39797081;6235432,3933065;L93;02/08/2018;15;absence;Barbatula sp.;1;FD64
Phoxinus sp.;420963,2;6223847;L93;02/08/2018;255;absence;Phoxinus sp.;1;FD64
Barbatula sp.;420963,2;6223847;L93;02/08/2018;24;absence;Barbatula sp.;1;FD64
Barbatula sp.;383190;6238086;L93;07/08/2018;1;absence;Barbatula sp.;1;FD64
Phoxinus sp.;384383,23883874;6246322,9796864;L93;16/08/2018;196;absence;Phoxinus sp.;1;FD64
